,SAMPLE_ID,BORO,BFE_DAY,ROUTE,SPA_DIR,LVTIME,ARRTIME,MILEAGE,ORIGIN,DESTINATION,TRIP_TYPE,LAT_O,LONG_O,LAT_D,LONG_D,BEF_SRT_TIME,BEF_SRT_DEST_TIME,BEF_SPA_DIR,BEF_LAT_O,BEF_LONG_D,RET_SRT_TIME,RET_SRT_DEST_TIME,RET_SPA_DIR,DURATION,SWITCH
557,51317,BX,WKD,BX3,NB,1340,1416,4.391,BROADWAY / 179 ST,W 238 ST / BROADWAY,Local,40.849327,-73.9365,40.885082000000004,-73.90043,1247.0,1320.0,SB,40.884968,-73.93689,1432.0,1512.0,SB,40.0,0
558,51566,Q,WKD,Q17,NB,1739,1826,6.9639999999999995,MERRICK BL / JAMAICA AV,138 ST / 37 AV,Limited,40.705890000000004,-73.794,40.76175,-73.82954000000001,,,,,,1842.0,1930.0,SB,48.0,0
559,51567,B,WKD,B64,SB,530,610,6.654,SHORE RD / MACKAY PL,STILLWELL AV / MERMAID AV,Local,40.637203,-74.036026,40.576840000000004,-73.98099,,,,,,632.0,719.0,NB,47.0,0
560,51568,BX,WKD,BX30,WB,515,553,7.337000000000001,EARHART LA / ERSKINE PL,E 206 ST / ROCHAMBEAU AV,Local,40.861336,-73.822716,40.874924,-73.88051999999999,,,,,,620.0,710.0,EB,50.0,0
561,51569,Q,WKD,Q47,SB,555,639,6.265,LGA / MARINE AIR TERMINAL (T,COOPER AV / 81 ST,Local,40.772953,-73.8862,40.709545,-73.86925500000001,,,,,,655.0,752.0,NB,57.0,0
562,51570,Q,WKD,Q38,SB,620,715,7.934,HORACE HARDING EXP / OTIS AV,62 DR / 108 ST,Local,40.736675,-73.85675,40.735786,-73.850815,,,,,,744.0,838.0,NB,54.0,0
563,51571,M,WKD,M100,SB,410,502,7.434,BROADWAY / W 219 ST,E 127 ST / 2 AV,Local,40.87177,-73.91309,40.80406,-73.93278000000001,,,,,,532.0,625.0,NB,53.0,0
564,51572,B,WKD,B41,NB,532,623,7.295,FLATBUSH AV / KINGS PLAZA,CADMAN PZ W / JOHNSON ST,Local,40.609253,-73.92154000000001,40.695408,-73.99078,,,,,,645.0,741.0,SB,56.0,0
565,51573,Q,WKD,Q83,WB,524,551,4.666,227 ST / 113 DR,153 ST / HILLSIDE AV,Local,40.702263,-73.73034,40.706768,-73.80417,,,,,,615.0,641.0,EB,26.0,0
566,51574,Q,WKD,Q66,EB,355,436,7.306,28 ST / QUEENS PLZ S,39 AV / MAIN ST,Local,40.7497,-73.93925,40.760258,-73.8308,,,,,,500.0,541.0,WB,41.0,0
567,51575,B,WKD,B6,EB,651,811,10.122,CROPSEY AV AV / BAY 37 ST,LIVONIA AV / ASHFORD ST,Limited,40.59347,-73.99398000000001,40.66642,-73.883385,,,,,,829.0,954.0,WB,85.0,0
568,51576,BX,WKD,BX15,NB,555,643,6.6579999999999995,ST CLAIRE PL / W 125 ST,3 AV / E FORDHAM RD,Limited,40.817062,-73.95978000000001,40.860991999999996,-73.89027,,,,,,707.0,829.0,SB,82.0,0
569,51577,B,WKD,B38,WB,700,750,5.499,SENECA AV / CORNELIA ST,CADMAN PLZ W / TILLARY ST,Limited,40.70102,-73.90459,40.696102,-73.991035,,,,,,817.0,908.0,EB,51.0,0
570,51578,Q,WKD,Q4,WB,649,719,4.946000000000001,235 ST / LINDEN BL,TEARDROP / LAYOVER,Limited,40.69037,-73.72748,40.701298,-73.80299000000001,,,,,,737.0,810.0,EB,33.0,0
571,51579,B,WKD,B47,NB,505,548,7.273,AV U / E 54 ST,MARCUS GARVEY BL / BROADWAY,Local,40.611008,-73.92041,40.69975,-73.94147,,,,,,615.0,708.0,SB,53.0,0
572,51580,Q,WKD,Q4,EB,408,432,4.652,TEARDROP / LAYOVER,235 ST / LINDEN BL,Local,40.701316999999996,-73.802925,40.690661999999996,-73.72738000000001,,,,,,456.0,526.0,WB,30.0,0
573,51581,Q,WKD,Q58,EB,1651,1800,8.078,PALMETTO ST / MYRTLE AV,41 RD / MAIN ST,Limited,40.700176,-73.910255,40.757362,-73.82937,,,,,,1821.0,1919.0,WB,58.0,0
574,51582,M,WKD,M42,WB,339,352,2.083,E 41 ST / 1 AV,12 AV / W 42 ST,Local,40.747864,-73.969574,40.762547,-74.00097,,,,,,508.0,523.0,EB,15.0,0
575,51583,Q,WKD,Q17,NB,1709,1756,6.9639999999999995,MERRICK BL / JAMAICA AV,138 ST / 37 AV,Limited,40.705890000000004,-73.794,40.76175,-73.82954000000001,,,,,,1815.0,1908.0,SB,53.0,0
576,51584,B,WKD,B6,EB,404,454,10.127,CROPSEY AV AV / BAY 37 ST,LIVONIA AV / ASHFORD ST,Local,40.59347,-73.99398000000001,40.66642,-73.883385,,,,,,512.0,624.0,WB,72.0,0
577,51585,B,WKD,B16,SB,537,622,7.8,LINCOLN RD / FLATBUSH AV,SHORE RD / 4 AV,Local,40.660843,-73.961464,40.611717,-74.03506999999999,,,,,,644.0,756.0,NB,72.0,0
578,51586,B,WKD,B41,NB,638,729,7.294,FLATBUSH AV / KINGS PLAZA,CADMAN PZ W / JOHNSON ST,Limited,40.609253,-73.92154000000001,40.695408,-73.99078,,,,,,748.0,844.0,SB,56.0,0
579,51587,Q,WKD,Q27,SB,719,823,10.062999999999999,138 ST / 37 AV,SPRINGFIELD BL / 119 AV,Limited,40.761806,-73.82955,40.692406,-73.74521999999999,,,,,,846.0,947.0,NB,61.0,0
580,51588,BX,WKD,BX20,NB,657,716,3.281,BROADWAY / ISHAM ST-W 211 ST,HENRY HUDSON PKY E / W 246 ST,Local,40.868137,-73.91951999999999,40.89349,-73.90791999999999,,,,,,741.0,809.0,SB,28.0,0
581,51589,B,WKD,B32,SB,730,752,3.6039999999999996,44 DR / 21 ST,BROADWAY / ROEBLING ST,Local,40.747883,-73.94751,40.70933,-73.960396,,,,,,820.0,846.0,NB,26.0,0
582,51872,M,SUNDAY,M66,WB,1521,1542,1.869,E 67 ST / YORK AV,W 66 ST / WEST END AV,Local,40.763909999999996,-73.9563,40.775906,-73.98680999999999,1439.0,1458.0,EB,40.77601,-73.95575,1603.0,1623.0,EB,20.0,0
583,51873,B,SUNDAY,B42,NB,1800,1808,1.3130000000000002,ROCKAWAY PY / SHORE PY SR N,ROCKAWAY PKY / GLENWOOD RD,Local,40.631306,-73.88668,40.645744,-73.90292,1730.0,1739.0,SB,40.645863,-73.88729000000001,1830.0,1839.0,SB,9.0,0
584,51874,BX,SUNDAY,BX9,NB,1459,1601,6.416,E TREMONT AV / E 177 ST,BROADWAY / W 262 ST,Local,40.839855,-73.87861,40.91023,-73.8965,1340.0,1438.0,SB,40.910103,-73.87948,1616.0,1715.0,SB,59.0,0
585,51875,B,SUNDAY,B41,SB,1755,1852,7.627000000000001,CADMAN PLAZA WEST / JOHNSON ST,Flatbush Av / Av U,Limited,40.695538,-73.99083,40.60921,-73.92151,1629.0,1729.0,NB,40.609253,-73.99078,1917.0,2007.0,NB,50.0,0
586,51876,M,SUNDAY,M103,SB,1105,1220,7.879,E 126 ST / 2 AV,PARK ROW / BEEKMAN ST,Local,40.803986,-73.93422,40.711742,-74.00738,927.0,1030.0,NB,40.711859999999994,-73.93388,1252.0,1408.0,NB,76.0,0
587,51877,M,SUNDAY,M42,EB,720,735,2.097,12 AV / 42 ST,E 41 ST / 1 AV,Local,40.76215,-74.00144,40.74798,-73.96979499999999,554.0,611.0,WB,40.747864,-74.00097,804.0,821.0,WB,17.0,0
588,51878,B,SUNDAY,B4,WB,1517,1615,8.965,KNAPP ST / HARKNESS AV,NARROWS AV / 77 ST,Local,40.58644,-73.931595,40.631718,-74.03641,1345.0,1448.0,EB,40.631832,-73.9317,1645.0,1748.0,EB,63.0,0
589,51879,BX,WKD,BX3,NB,1206,1241,4.391,BROADWAY / 179 ST,W 238 ST / BROADWAY,Local,40.849327,-73.9365,40.885082000000004,-73.90043,1115.0,1148.0,SB,40.884968,-73.93689,1300.0,1333.0,SB,33.0,0
590,51880,BX,WKD,BX46,EB,1530,1550,3.148,PROSPECT AV / WESTCHESTER AV,FOOD CENTER DR / TERMINAL,Local,40.819317,-73.90185,40.810093,-73.87608,1430.0,1445.0,WB,40.809975,-73.901825,1630.0,1645.0,WB,15.0,0
591,51881,BX,WKD,BX6,EB,1556,1659,6.434,RIVERSIDE DR W / 157-10 RIVERSIDE DR W,FOOD CENTER DR / TERMINAL,Local,40.83631,-73.94843,40.810093,-73.87608,1434.0,1531.0,WB,40.809975,-73.94848,1714.0,1812.0,WB,58.0,0
592,51882,B,WKD,B25,WB,2145,2231,5.767,ALABAMA AV / FULTON ST,FRONT ST / YORK ST,Local,40.676743,-73.89994,40.70255,-73.99202,2020.0,2123.0,EB,40.70251,-73.90012,2302.0,2353.0,EB,51.0,0
593,51883,Q,WKD,Q27,NB,1225,1333,9.585,SPRINGFIELD BL / 119 AV,138 ST / 37 AV,Local,40.69274,-73.745094,40.76175,-73.82954000000001,1059.0,1205.0,SB,40.761806,-73.74521999999999,1352.0,1503.0,SB,71.0,0
594,51884,BX,WKD,BX24,EB,1229,1300,4.765,MARCONI ST / 911 CALL CENTER,RESEARCH AV / AMPERE AV,Local,40.8551,-73.83773000000001,40.84601,-73.819244,1100.0,1124.0,WB,40.846070000000005,-73.83761,1330.0,1357.0,WB,27.0,0
595,51885,Q,WKD,Q5,EB,2156,2234,5.875,TEARDROP / LAYOVER,FRANCIS LEWIS BL / SUNRISE HY,Local,40.701316999999996,-73.802925,40.66601,-73.73594,2059.0,2130.0,WB,40.666042,-73.80299000000001,2259.0,2327.0,WB,28.0,0
596,51886,M,WKD,M55,NB,1508,1559,4.234,STATE ST / WHITEHALL ST,W 44 St / 6 AV,Local,40.702420000000004,-74.01305,40.755984999999995,-73.983,1350.0,1442.0,SB,40.755894,-74.01304,1625.0,1721.0,SB,56.0,0
597,51887,BX,WKD,BX27,SB,928,952,3.574,W FARMS RD / WESTCHESTER AV,SOUNDVIEW AV / SOUNDVIEW FERRY,Local,40.82497,-73.89144,40.805695,-73.84883,841.0,908.0,NB,40.80574,-73.89116,1016.0,1041.0,NB,25.0,0
598,51888,Q,WKD,Q43,WB,1854,1938,6.707999999999999,HILLSIDE AV / 268 ST,ARCHER AV / SUTPHIN PL,Local,40.73877,-73.70187,40.70049,-73.80784,1604.0,1654.0,EB,40.700503999999995,-73.701454,2024.0,2104.0,EB,40.0,0
599,51889,BX,WKD,BX18,EB,2055,2106,1.703,SEDGWICK AV / HARLEM RIVER BRIDGE,E 170 ST / GRAND CONCOURSE,Local,40.85202,-73.92066,40.838512,-73.91358000000001,2011.0,2035.0,WB,40.83873,-73.92074000000001,2136.0,2155.0,WB,19.0,0
600,51319,B,WKD,B4,WB,1750,1910,8.965,KNAPP ST / HARKNESS AV,NARROWS AV / 77 ST,Local,40.58644,-73.931595,40.631718,-74.03641,1557.0,1722.0,EB,40.631832,-73.9317,1940.0,2055.0,EB,75.0,0
601,51320,M,WKD,M104,SB,1614,1724,5.474,CONVENT AV / W 129 ST,W 41 ST / 8 AV,Local,40.814223999999996,-73.95318,40.756409999999995,-73.98981500000001,1423.0,1521.0,NB,40.75655,-73.95504,1745.0,1843.0,NB,58.0,0
602,51321,B,WKD,B54,WB,1953,2030,4.273,PALMETTO ST / ST NICHOLAS AV,JAY ST / MYRTLE PLZ,Local,40.70042,-73.91023,40.69449,-73.98711999999999,1848.0,1932.0,EB,40.694503999999995,-73.91004000000001,2101.0,2138.0,EB,37.0,0
603,51322,Q,WKD,Q29,SB,2010,2036,3.963,82 ST / ROOSEVELT AV,81 ST / MYRTLE AV,Local,40.74739,-73.884,40.703303999999996,-73.86723,1920.0,1947.0,NB,40.703407,-73.884,2100.0,2124.0,NB,24.0,0
604,51323,Q,WKD,Q110,EB,2240,2308,4.623,88 AV / PARSONS BL,BELMONT PARK / HEMPSTEAD AV,Local,40.70671,-73.80234,40.712272999999996,-73.72792,2150.0,2215.0,WB,40.71235,-73.80238,2330.0,2355.0,WB,25.0,0
605,51324,Q,WKD,Q18,EB,1844,1927,5.601,27 AV / 2 ST,69 ST / GRAND AV,Local,40.775143,-73.93493000000001,40.726376,-73.89526,1735.0,1821.0,WB,40.726498,-73.93513,2000.0,2038.0,WB,38.0,0
606,51325,Q,WKD,Q113,SB,1648,1744,10.136000000000001,PARSONS BL / 88 AV,SEAGIRT BL / BEACH 20 ST,Limited,40.70643,-73.80224,40.595383,-73.754745,1537.0,1629.0,NB,40.59506,-73.80332,1812.0,1903.0,NB,51.0,0
607,51326,Q,WKD,Q38,SB,1340,1436,7.934,HORACE HARDING EXP / OTIS AV,62 DR / 108 ST,Local,40.736675,-73.85675,40.735786,-73.850815,1220.0,1311.0,NB,40.735797999999996,-73.85625,1500.0,1559.0,NB,59.0,0
608,51327,Q,WKD,Q47,SB,1452,1555,6.7010000000000005,LGA / MARINE AIR TERMINAL (T,COOPER AV / 81 ST,Local,40.772953,-73.8862,40.709545,-73.86925500000001,1330.0,1425.0,NB,40.709602000000004,-73.88611999999999,1615.0,1710.0,NB,55.0,0
609,51328,Q,WKD,Q2,WB,1446,1520,4.155,HEMPSTEAD AV / 225 ST,165 ST / 165 ST TERM,Local,40.711704,-73.72904,40.707657,-73.79524,1350.0,1423.0,EB,40.7078,-73.72916,1539.0,1613.0,EB,34.0,0
610,51329,Q,WKD,Q85,WB,1314,1358,6.796,243 ST / 147 AV,TEARDROP / LAYOVER,Local,40.657738,-73.74122,40.701298,-73.80299000000001,1158.0,1242.0,EB,40.701316999999996,-73.74128,1423.0,1516.0,EB,53.0,0
611,47053,B,WKD,B100,EB,1553,1620,4.236000000000001,E 16 ST / KINGS HWY,NATIONAL DR / MILL AV,Local,40.60844,-73.95736,40.606857,-73.91589,1508.0,1534.0,WB,40.606945,-73.95740500000001,1636.0,1702.0,WB,26.0,0
612,51330,B,WKD,B1,SB,2158,2243,6.787999999999999,87 ST / 4 Av,ORIENTAL BL / MACKENZIE ST,Local,40.621925,-74.02849599999999,40.578007,-73.94021,2055.0,2139.0,NB,40.578205,-74.02835999999999,2310.0,2347.0,NB,37.0,0
613,51331,M,WKD,M10,SB,821,919,5.295,FRED DOUGLASS BL / W 158 ST,BROADWAY / WEST 57 ST,Local,40.83095,-73.93599,40.766529999999996,-73.98196999999999,707.0,752.0,NB,40.766740000000006,-73.9357,1007.0,1057.0,NB,50.0,0
614,51332,M,WKD,M116,WB,2305,2322,2.4619999999999997,PLEASANT AV / E 120 ST,W 106 ST / BROADWAY,Local,40.79725,-73.931694,40.801327,-73.9676,2207.0,2229.0,EB,40.80115,-73.93101,2354.0,14.0,EB,20.0,0
615,51333,M,WKD,M9,NB,814,906,4.486000000000001,SOUTH END AV / ALBANY ST,1 AV / E 26 ST,Local,40.71147,-74.01576,40.738625,-73.97711,702.0,747.0,SB,40.739628,-74.016205,935.0,1025.0,SB,50.0,0
616,51334,M,WKD,M2,NB,1416,1557,9.051,4 AV / E 10 ST,W 168 ST / AUDUBON AV,Limited,40.731342,-73.99029,40.840579999999996,-73.93843000000001,1149.0,1336.0,SB,40.840645,-73.990524,1613.0,1754.0,SB,101.0,0
617,51335,M,WKD,M96,WB,824,846,1.9169999999999998,E 97 ST / 1 AV,W 96 ST / WEST END AV,Local,40.784527000000004,-73.94549,40.795105,-73.97309,743.0,806.0,EB,40.794933,-73.94478000000001,906.0,927.0,EB,21.0,0
618,51318,BX,WKD,BX3,SB,1918,1952,4.386,W 238 ST / BROADWAY,BROADWAY / W 179 ST,Local,40.884968,-73.90048,40.84901,-73.93689,1820.0,1900.0,NB,40.849327,-73.90043,2007.0,2041.0,NB,34.0,0
619,51591,S,SATURDAY,SBS79,SB,930,1025,14.880999999999998,4 AV / 86 ST,MARSH AV / RING RD,SBS,40.622658,-74.02834,40.583763,-74.16135,803.0,905.0,NB,40.58333,-74.02834,1043.0,1142.0,NB,59.0,0
620,51592,Q,SATURDAY,Q36,WB,1015,1050,5.551,256 ST / JERICHO TPKE,165 ST / 165 ST TERM,Local,40.727776,-73.70869,40.707657,-73.79524,915.0,947.0,EB,40.70771,-73.7087,1115.0,1150.0,EB,35.0,0
621,46666,Q,WKD,Q22,WB,1318,1353,5.74,BEACH 21 ST TERMINAL / BEACH 21 ST,B 116 ST / NEWPORT AV,Local,40.603905,-73.75399999999999,40.581272,-73.83824,1210.0,1245.0,EB,40.5812,-73.75401,1410.0,1448.0,EB,38.0,0
622,51593,Q,SATURDAY,Q43,WB,2155,2230,6.707999999999999,HILLSIDE AV / 268 ST,ARCHER AV / SUTPHIN PL,Local,40.73877,-73.70187,40.70049,-73.80784,2048.0,2128.0,EB,40.700503999999995,-73.701454,2315.0,2351.0,EB,36.0,0
623,51594,B,SATURDAY,B35,WB,1100,1200,6.369,HEGEMAN AV / WATKINS ST,39 ST / 1 AV,Limited,40.656665999999994,-73.905,40.656033,-74.0117,938.0,1032.0,EB,40.656155,-73.90401,1226.0,1333.0,EB,67.0,0
624,51595,Q,SATURDAY,Q66,WB,2100,2152,7.127000000000001,ROOSEVELT AV / MAIN ST,28 ST / QUEENS PLZ S,Local,40.759353999999995,-73.83073399999999,40.749744,-73.93919,1950.0,2045.0,EB,40.7497,-73.8308,2240.0,2330.0,EB,50.0,0
625,51596,B,SATURDAY,B65,EB,657,724,4.603,SMITH ST / FULTON ST,RALPH AV / ST JOHNS PL,Local,40.691208,-73.98737,40.6702,-73.92254,558.0,626.0,WB,40.670246,-73.98788499999999,746.0,814.0,WB,28.0,0
626,51597,Q,SATURDAY,Q43,WB,942,1020,6.707999999999999,HILLSIDE AV / 268 ST,ARCHER AV / SUTPHIN PL,Local,40.73877,-73.70187,40.70049,-73.80784,840.0,918.0,EB,40.700503999999995,-73.701454,1040.0,1120.0,EB,40.0,0
627,51598,Q,SATURDAY,Q83,EB,1955,2026,4.873,153 ST / HILLSIDE AV,227 ST / 113 DR,Local,40.707012,-73.80425,40.702106,-73.73034,1907.0,1934.0,WB,40.702263,-73.80417,2043.0,2109.0,WB,26.0,0
628,51599,Q,SATURDAY,Q33,NB,2115,2139,2.6,74 ST - ROOSEVELT AV T / Q33 STOP,95 ST / DITMARS BL,Local,40.746635,-73.890854,40.77019,-73.87550999999999,2035.0,2059.0,SB,40.770306,-73.890816,2205.0,2225.0,SB,20.0,0
629,51600,M,SATURDAY,M66,WB,2057,2113,1.869,E 67 ST / YORK AV,W 66 ST / WEST END AV,Local,40.763909999999996,-73.9563,40.775906,-73.98680999999999,2015.0,2032.0,EB,40.77601,-73.95575,2147.0,2204.0,EB,17.0,0
630,51601,S,SATURDAY,S53,EB,920,1004,9.092,RICHMOND TER / PARK AV,4 AV / 86 ST,Local,40.64005,-74.13062,40.622646,-74.028534,820.0,903.0,WB,40.62231,-74.131325,1026.0,1112.0,WB,46.0,0
631,51602,BX,SATURDAY,BX15,SB,2020,2123,7.066,3 AV / E FORDHAM RD,W 125 ST / 12 AV,Local,40.860603000000005,-73.89069,40.817913,-73.96016999999999,1852.0,2002.0,NB,40.817062,-73.89027,2150.0,2249.0,NB,59.0,0
632,51603,Q,SATURDAY,Q32,EB,1425,1536,7.332000000000001,W 32 ST / 7 AV,81 ST / NORTHERN BL,Local,40.749065,-73.990135,40.755074,-73.8862,1240.0,1353.0,WB,40.755196000000005,-73.99108000000001,1600.0,1717.0,WB,77.0,0
633,51604,S,SATURDAY,S74,EB,2120,2224,16.749000000000002,BRICKTOWN SHOPPING / CENTER,ST GEORGE FERRY / ST GEORGE FERRY,Local,40.528343,-74.23021999999999,40.643578000000005,-74.07313,1930.0,2038.0,WB,40.643409999999996,-74.231064,2300.0,2.0,WB,62.0,0
634,51605,Q,SATURDAY,Q4,EB,632,658,4.652,TEARDROP / LAYOVER,235 ST / LINDEN BL,Local,40.701316999999996,-73.802925,40.690661999999996,-73.72738000000001,535.0,600.0,WB,40.69037,-73.80299000000001,724.0,753.0,WB,29.0,0
635,51606,Q,SATURDAY,Q32,WB,1340,1457,7.574,82 ST / NORTHERN BL,W 32 ST / 7 AV,Local,40.755196000000005,-73.88541,40.74943,-73.99108000000001,1217.0,1325.0,EB,40.749065,-73.8862,1525.0,1640.0,EB,75.0,0
636,51590,B,SATURDAY,B103,EB,1637,1807,11.927999999999999,TILLARY ST / CADMAN PLZ E,WILLIAMS AV / FLATLANDS AV,Limited,40.696117,-73.990166,40.65038,-73.89145,1443.0,1611.0,WB,40.650032,-73.99027,1840.0,2001.0,WB,81.0,0
637,51890,B,WKD,B48,NB,710,812,6.065,LINCOLN RD / FLATBUSH AV,MEEKER AV / STEWART AV,Local,40.660664000000004,-73.96236400000001,40.726634999999995,-73.934326,555.0,639.0,SB,40.72671,-73.96137,835.0,931.0,SB,56.0,0
638,51891,BX,WKD,BX17,SB,510,541,5.676,FORDHAM PLAZA / BUS TERMINAL,E 135 ST / ST ANN S AV,Local,40.860237,-73.890884,40.804848,-73.91855,415.0,443.0,NB,40.8049,-73.890976,620.0,659.0,NB,39.0,0
639,51892,BX,WKD,BX15,SB,651,719,3.5,3 AV / E FORDHAM RD,3 AV / E 150 ST,Local,40.860603000000005,-73.89069,40.816143,-73.91754,610.0,634.0,NB,40.81706,-73.89027,738.0,808.0,NB,30.0,0
640,47548,Q,WKD,Q100,SB,1245,1311,5.502000000000001,RIKERS ISLAND RDY / RIKERS ISLAND,QUEENS PLZ S / 27 ST,Limited,40.787422,-73.88445,40.75012,-73.939705,1148.0,1215.0,NB,40.74841,-73.88439,1333.0,1358.0,NB,25.0,0
641,51893,B,WKD,B42,SB,936,947,1.129,ROCKAWAY PKWY / GLENWOOD RD,ROCKAWAY PY / SCHENCK ST,Local,40.645863,-73.90298,40.631428,-73.88729000000001,906.0,918.0,NB,40.631306,-73.90292,1008.0,1020.0,NB,12.0,0
642,51894,Q,WKD,Q42,WB,1845,1900,2.336,SAYRES AV / 179 PL,ARCHER AV / 153 ST,Local,40.6991,-73.7745,40.70213,-73.801506,1805.0,1825.0,EB,40.702076,-73.774,1940.0,1958.0,EB,18.0,0
643,51895,Q,WKD,Q29,NB,811,840,3.6830000000000003,81 ST / MYRTLE AV,82 ST / ROOSEVELT AV,Local,40.703407,-73.86726,40.747498,-73.884,715.0,742.0,SB,40.74739,-73.86723,900.0,925.0,SB,25.0,0
644,51896,BX,WKD,BX10,SB,1539,1640,7.1739999999999995,RIVERDALE AV / W 263 ST,E 206 ST / ROCHAMBEAU AV,Local,40.912365,-73.902695,40.875029999999995,-73.879944,1420.0,1521.0,NB,40.875008,-73.902534,1710.0,1806.0,NB,56.0,0
645,51897,BX,WKD,BX3,NB,1246,1321,4.391,BROADWAY / 179 ST,W 238 ST / BROADWAY,Local,40.849327,-73.9365,40.885082000000004,-73.90043,1156.0,1229.0,SB,40.884968,-73.93689,1343.0,1420.0,SB,37.0,0
646,47558,Q,WKD,Q100,NB,912,939,5.722,JACKSON AV / 42 RD,RIKERS ISLAND RDY / RIKERS ISLAND,Limited,40.74841,-73.93904,40.787420000000004,-73.88439,825.0,854.0,SB,40.787422,-73.939705,1000.0,1026.0,SB,26.0,0
647,46767,Q,WKD,Q29,SB,1345,1417,3.963,82 ST / ROOSEVELT AV,81 ST / MYRTLE AV,Local,40.74739,-73.884,40.703303999999996,-73.86723,1250.0,1316.0,NB,40.703407,-73.884,1445.0,1516.0,NB,31.0,0
648,46769,Q,WKD,Q29,NB,1310,1336,3.6830000000000003,81 ST / MYRTLE AV,82 ST / ROOSEVELT AV,Local,40.703407,-73.86726,40.747498,-73.884,1200.0,1228.0,SB,40.74739,-73.86723,1400.0,1432.0,SB,32.0,0
649,46777,Q,WKD,Q33,NB,1230,1250,2.6,74 ST - ROOSEVELT AV T / Q33 STOP,95 ST / DITMARS BL,Local,40.746635,-73.890854,40.77019,-73.87550999999999,1145.0,1208.0,SB,40.770306,-73.890816,1305.0,1328.0,SB,23.0,0
650,51336,M,WKD,M42,WB,1150,1219,2.083,E 41 ST / 1 AV,12 AV / W 42 ST,Local,40.747864,-73.969574,40.762547,-74.00097,1058.0,1131.0,EB,40.76215,-73.96979499999999,1240.0,1307.0,EB,27.0,0
651,51337,M,WKD,M35,WB,2203,2212,3.408,SUNKEN GARDEN LOOP / CHARLES H GAY CTR,LEXINGTON AV / E 125 ST,Local,40.785088,-73.930824,40.804764,-73.93725,2140.0,2148.0,EB,40.80458,-73.93084,2255.0,2303.0,EB,8.0,0
652,51338,M,WKD,M22,WB,1445,1517,2.907,GRAND ST / FDR DR,VESEY ST / NORTH END AV,Local,40.713264,-73.97798,40.714527000000004,-74.01536,1337.0,1409.0,EB,40.71463,-73.97828,1557.0,1627.0,EB,30.0,0
653,51339,M,WKD,M35,WB,1154,1205,3.408,SUNKEN GARDEN LOOP / CHARLES H GAY CTR,LEXINGTON AV / E 125 ST,Local,40.785088,-73.930824,40.804764,-73.93725,1130.0,1139.0,EB,40.80458,-73.93084,1230.0,1239.0,EB,9.0,0
654,51340,M,WKD,M8,EB,723,745,2.259,WEST ST / CHRISTOPHER ST,AV D / LOOP,Local,40.73285,-74.01008,40.72469,-73.97454,646.0,702.0,WB,40.72508,-74.010124,808.0,830.0,WB,22.0,0
655,51341,M,WKD,M103,SB,612,711,7.879,E 126 ST / 2 AV,PARK ROW / BEEKMAN ST,Local,40.803986,-73.93422,40.711742,-74.00738,442.0,520.0,NB,40.711859999999994,-73.93388,745.0,921.0,NB,96.0,0
656,51342,M,WKD,M100,SB,1019,1143,7.434,BROADWAY / W 219 ST,E 127 ST / 2 AV,Local,40.87177,-73.91309,40.80406,-73.93278000000001,849.0,1003.0,NB,40.80404,-73.9128,1206.0,1327.0,NB,81.0,0
657,51343,M,WKD,M116,EB,613,632,2.9019999999999997,W 106 ST / BROADWAY,PLEASANT AV / E 120 ST,Local,40.80115,-73.967575,40.797615,-73.93101,530.0,548.0,WB,40.79725,-73.9676,652.0,716.0,WB,24.0,0
658,51344,M,WKD,M96,EB,1734,1757,1.805,W 96 ST / WEST END AV,E 97 ST / 1 AV,Local,40.794933,-73.97269,40.784206,-73.94478000000001,1653.0,1717.0,WB,40.784527000000004,-73.97309,1815.0,1837.0,WB,22.0,0
659,51345,M,WKD,M42,WB,1651,1718,2.083,E 41 ST / 1 AV,12 AV / W 42 ST,Local,40.747864,-73.969574,40.762547,-74.00097,1604.0,1629.0,EB,40.76215,-73.96979499999999,1733.0,1757.0,EB,24.0,0
660,51346,M,WKD,M42,EB,1049,1122,2.097,12 AV / 42 ST,E 41 ST / 1 AV,Local,40.76215,-74.00144,40.74798,-73.96979499999999,1005.0,1031.0,WB,40.747864,-74.00097,1142.0,1211.0,WB,29.0,0
661,51347,M,WKD,M96,EB,1554,1619,1.805,W 96 ST / WEST END AV,E 97 ST / 1 AV,Local,40.794933,-73.97269,40.784206,-73.94478000000001,1514.0,1538.0,WB,40.784527000000004,-73.97309,1637.0,1701.0,WB,24.0,0
662,51348,M,WKD,M7,SB,1202,1332,7.581,W 146 ST / MALCOLM X BL,AV OF THE AMERICAS / W 14 ST,Local,40.821175,-73.93595,40.737408,-73.99668,1008.0,1139.0,NB,40.738106,-73.93604,1404.0,1555.0,NB,111.0,0
663,51349,M,WKD,M100,SB,2132,2236,7.434,BROADWAY / W 219 ST,E 127 ST / 2 AV,Local,40.87177,-73.91309,40.80406,-73.93278000000001,1957.0,2108.0,NB,40.80404,-73.9128,2310.0,5.0,NB,55.0,0
664,51350,M,WKD,M116,EB,651,717,2.9019999999999997,W 106 ST / BROADWAY,PLEASANT AV / E 120 ST,Local,40.80115,-73.967575,40.797615,-73.93101,610.0,628.0,WB,40.79725,-73.9676,745.0,813.0,WB,28.0,0
